embedding_x,embedding_y
10.904221,-16.94483
11.090222,9.653314
20.98893,-10.061943
-9.965702,5.4224753
-6.586326,5.050044
5.7511077,-18.672838
9.851971,14.776818
5.286861,-18.858633
11.711605,-12.305999
10.580921,-16.460957
1.4534484,8.231138
1.3686205,8.28062
26.858746,11.868402
1.0431674,8.726358
11.187508,14.494672
11.439153,9.453025
3.7505586,10.17784
26.858717,11.868365
-7.977694,4.9068747
0.25747567,8.253399
5.5791454,-12.756541
17.528286,4.3374066
-6.1930747,4.92175
2.7239573,-7.6244
5.103857,-7.0860777
4.906601,-6.9394608
5.102197,-0.32791814
4.1368365,0.91138697
17.1977,4.3904634
-3.3461025,9.277481
11.229425,14.510976
14.568707,-3.221208
10.379363,15.1671095
17.150986,4.3833356
16.03808,13.004373
11.930332,12.943233
11.557473,9.425376
-0.37576947,13.298293
12.034504,14.538302
-9.763929,5.282293
8.905016,4.971058
-5.5680985,-3.0838232
-5.925929,-2.68008
1.1839817,8.593861
21.625967,11.430071
10.921059,13.734965
12.588619,11.069163
7.697939,6.167697
12.118673,9.62427
-10.095654,5.2102966
1.9534869,8.430248
7.251924,6.3806005
13.44868,11.525149
21.575079,11.398548
8.657806,5.080376
12.502135,11.765329
4.641737,10.746525
26.841805,11.850289
-0.35626233,19.546171
9.886085,14.8178425
0.27326593,19.235321
-10.104501,5.3297243
11.205626,10.014727
0.3918418,18.675894
11.356585,-12.26368
11.503064,12.841437
5.8595595,-18.657858
9.102138,4.7446985
26.85754,11.8663225
12.6361,-4.233317
4.1420584,0.9079115
11.975398,14.511163
10.9343,15.349417
12.581933,11.097777
11.501987,9.402247
11.55538,9.426593
11.409248,9.444327
26.858059,11.867692
20.20585,-11.929005
5.2958665,-18.862146
-7.4018645,3.8979905
15.253595,10.340699
-1.1549144,-13.387533
5.694359,-18.683125
19.8505,-8.398434
19.995287,-11.708551
12.626457,-12.181778
-5.9350557,1.3548757
-1.1688384,-0.8854087
11.380456,-12.279559
17.208405,4.3938866
17.589252,4.341306
11.136124,9.650142
17.16593,4.3892584
6.067995,-5.033997
8.857264,0.7228817
14.458505,10.394521
3.9066365,12.424309
3.8559396,8.372164
14.408189,10.829461
-0.5465599,19.064837
0.056468464,18.477655
24.775366,4.146204
-2.019858,2.792975
17.167482,4.391468
21.808493,11.09044
-7.7583075,12.095765
11.586105,9.432358
-1.8346864,2.7015848
13.506017,9.8687315
3.528542,9.293544
20.65395,-11.470669
20.220205,-11.907424
19.634644,-9.283946
13.291736,9.792193
-5.9418197,-2.6869614
23.020803,0.72164935
0.98491067,18.641764
2.0497763,-17.599298
5.553249,-12.786355
6.173522,-11.887106
0.5407578,12.699557
5.559403,-12.787375
-6.212059,4.888882
13.241759,-12.316558
-8.063185,4.8424315
10.884933,14.022719
11.696251,-12.291994
11.567737,9.430094
11.501338,9.453893
6.1355753,-11.929723
12.763713,9.972994
7.9385366,6.3786235
10.733977,15.449428
13.307289,20.282684
-5.7358475,-3.8324995
0.7260981,14.02627
21.59892,11.432889
14.60869,10.536186
10.651729,-16.553806
21.799751,11.094609
9.888334,4.1663857
-0.36113667,13.298561
5.27427,-0.3695743
8.855285,0.6643799
12.593325,11.033818
2.8459446,7.4511847
5.474273,-18.18775
11.231253,14.538275
5.508343,-12.8347
9.974127,14.868969
10.892927,10.028115
0.8771828,18.581425
8.92397,4.9962277
10.070808,14.971639
17.161825,4.3875604
11.763474,9.638733
7.2135463,6.3632956
10.953137,10.065596
3.561647,9.930365
3.9379964,12.441669
5.9710197,-5.017922
20.83991,-11.584167
-0.3007451,13.372215
-1.1815498,-0.8978718
6.140184,7.2166066
11.381186,-12.275417
20.6608,-11.487
14.585679,-3.2150517
5.128279,-0.33620736
-1.2788852,-10.928572
14.412303,-3.296983
2.053585,-17.602974
13.183629,-12.225454
11.582946,12.966596
-3.275154,9.302001
-1.3368652,3.0453908
5.5179825,-7.219862
-0.5598397,19.140549
2.052713,-17.601833
0.75591785,18.565598
-0.111250505,12.552091
-9.643899,0.37221244
12.541101,6.422585
5.9833403,7.286769
10.102165,4.149154
-2.3152788,3.227636
7.755688,6.5192885
8.8779745,0.6998264
13.3148365,20.278368
-0.34623554,19.501108
19.8765,1.2069863
17.658705,-4.6279655
11.033757,-0.16048265
10.763593,-8.259308
6.161546,-5.0914726
7.456346,6.459005
8.877283,0.69904256
-1.2591503,3.3828013
7.6130676,9.641892
4.610695,10.727091
10.540799,4.627523
-0.6084239,19.238947
14.563396,10.506101
1.035429,14.229239
12.70735,-12.142117
4.5703125,10.692636
3.855945,10.328803
-5.1840506,-3.9435897
19.919899,-2.402868
-9.543974,-3.3564475
24.77506,4.146456
0.38713914,12.841989
1.2569021,8.360423
5.9944773,7.261438
-0.37667328,13.299581
4.23851,10.447406
4.187089,10.432166
2.1538591,19.630972
11.102843,-0.0941534
0.9384589,14.214553
-1.1713899,3.281367
11.385014,-12.268358
24.775066,4.146487
-6.3525314,5.1527243
12.692926,-12.152593
14.295258,10.928211
20.174606,-11.962041
13.192342,-12.260131
24.775219,4.1464214
19.852104,1.2065096
5.919282,-18.649126
-6.0412025,-2.6606908
12.722614,9.983502
-0.3525483,19.047728
0.5084242,18.622475
5.298212,-18.700695
5.538242,-12.80056
5.0806093,-19.167654
-0.29201815,18.993591
-1.6704198,2.6340733
-0.033506375,12.876
14.717824,10.558499
4.6485147,10.744704
6.061914,-5.0183296
-7.759742,12.097764
5.766677,-12.345475
1.2712609,8.455378
5.9016356,-18.660913
-7.4173603,3.9014263
-10.082094,5.176942
9.641703,-0.2039587
24.775042,4.146531
2.777213,7.4053054
0.4166986,18.699896
9.851588,14.780905
-0.56849504,19.1363
-9.406382,5.2246213
0.18361434,12.371207
5.099603,-0.32363525
-6.23493,4.9649487
7.5832543,9.619783
16.628193,-14.708157
-10.020836,5.421097
2.980361,19.90842
11.147759,10.08288
21.573736,11.399105
0.04867299,18.502754
1.2264386,8.56008
-7.6849065,4.9227767
19.806849,-10.607789
13.289986,20.291405
9.831085,14.76202
1.0438355,8.736111
5.5107265,-7.215537
9.836026,14.76122
2.028965,-17.578075
8.897831,4.971749
4.3263354,10.500368
5.489612,-18.092402
5.5260606,-12.81207
-6.3790646,5.1317754
10.158189,15.062976
-2.3085268,3.225403
19.834782,-10.026603
4.6631227,10.763738
-5.450874,-3.2215312
12.199274,12.6977415
11.520281,12.860514
7.4423475,6.6592503
10.761597,15.437034
-8.086541,4.844864
-1.6403723,-1.2015321
7.599317,9.627793
11.215099,10.056308
3.0768435,19.967054
24.774963,4.146571
-10.453112,1.8445117
14.4052,-3.3021612
-6.1893425,4.9216404
8.824801,5.0421963
11.390113,-12.274345
6.643615,0.1847386
4.1385856,0.9097756
3.7225316,9.806628
13.70722,10.004032
0.68594736,12.685586
5.2852116,6.4640408
11.0965605,-0.09241303
9.837056,-0.20728478
8.84494,0.7271125
12.641626,-4.2272954
10.993283,13.795773
-6.7277956,5.0539556
1.0597339,8.721293
6.00116,7.2606096
1.0138768,14.225835
6.1481085,-10.933759
11.627824,12.921176
10.689368,15.482355
5.608025,-12.512822
8.782464,5.7388134
-1.1741757,-0.89025503
-9.789955,0.5442238
20.075287,-11.813225
-9.334073,5.1998973
-5.471474,-3.1714268
4.736534,-7.31258
3.5682907,8.778101
-1.369686,3.0003324
10.821549,15.47178
22.08547,10.730512
-0.37074175,13.324471
4.716105,-7.295659
11.482685,10.153521
7.361391,6.4353323
-9.618652,-3.4331431
13.311343,9.790368
10.763765,-8.232785
-9.683157,0.41563025
4.702062,-7.322563
11.481345,-12.258254
12.635335,-4.234527
-7.759979,4.893019
-4.900557,-3.944977
8.746841,5.16353
23.087301,0.6987842
7.53771,6.292216
11.252758,-17.463034
21.779211,11.134663
-9.639534,5.267453
8.847492,0.6819828
0.6248135,13.967554
11.427017,9.467428
19.809546,-10.594516
7.5940723,9.610868
3.9361947,10.302145
2.056406,-17.605782
0.10556281,18.910395
24.775097,4.1466317
2.2512043,19.728676
-0.1481717,12.546876
13.288005,20.293104
-4.913788,-3.9572392
10.552729,-16.4292
4.697749,-7.322543
-5.433728,-3.8762295
11.390697,-12.262887
19.78273,-11.432528
11.3513,14.4822235
-9.639029,5.2584352
17.65975,4.3494163
8.986406,0.2712487
17.246382,4.4297714
-1.1855209,-0.90076435
-9.894609,0.6516193
5.475731,-18.09804
-5.9505386,-2.7082863
-9.5005,-3.3125498
5.339732,-6.745878
0.8335276,18.644863
7.6592517,9.451879
-9.336366,4.1828537
20.245834,-11.922224
24.77463,4.146726
-6.7851586,5.046893
5.782512,-18.673029
5.2792997,-18.859423
20.093182,-11.795518
20.117914,-11.803645
2.721943,-7.62713
0.70260453,12.697267
13.653667,9.898587
15.20836,-3.181079
11.098159,13.94397
19.8181,-10.625283
0.8793223,18.576954
10.895062,15.399465
7.431557,6.791371
-9.611787,-3.4256845
17.623125,-4.7021275
1.061383,8.740391
5.9841986,7.2864046
-3.3537867,9.267793
9.922662,14.851692
20.92316,-9.953908
5.513624,-12.82165
-1.3730731,2.4731195
-0.5358736,19.102188
17.653156,-4.6354995
-0.39080894,13.406667
7.504983,6.416749
4.5608644,-12.690655
8.974978,0.3210966
17.269087,4.461105
11.213236,10.001648
15.22858,10.283313
-9.32556,5.1997275
6.089173,-5.0461607
5.2753887,6.4589663
20.827705,-11.490681
-0.09139119,18.573475
6.2079263,-11.830005
4.8707476,-7.050914
13.470713,9.7046175
10.264208,15.151703
9.84459,4.173424
3.0437436,19.919289
5.3036413,-18.6663
8.823276,0.6935829
8.98578,0.50258493
24.774872,4.1466436
6.1644945,7.196777
5.743151,-4.9605975
19.756376,-11.500019
7.500827,6.7453313
14.581912,10.507868
9.93731,14.889199
19.808054,1.203885
5.8250227,-4.97878
0.5306247,14.320191
11.799811,-12.162469
4.7044654,-7.3133183
19.98333,-10.931405
10.75299,15.478075
6.03677,-5.005301
-1.3606704,3.0288618
11.325112,10.076625
3.5827687,8.7257805
2.544027,19.799255
8.597728,5.651136
6.0029683,7.268636
7.318378,6.997335
-1.1610513,-13.394649
7.6531534,6.050192
0.8108248,18.561695
5.277777,6.468398
10.9792595,13.867164
-0.13887621,12.546386
23.009424,4.8926845
23.009706,4.895292
2.54502,17.819847
19.793764,-11.575673
6.0379076,-5.0027194
5.284925,6.466944
0.3397331,12.8134165
6.1918406,7.1743064
17.251497,4.4326267
6.627265,0.21358383
22.99592,4.906255
-7.1985717,4.948912
22.996374,4.90596
4.1436563,0.90683347
2.7936876,7.4273295
14.516491,10.660187
-0.08222713,12.563675
5.1029186,-19.143536
5.2220864,-18.951624
11.386367,-12.259097
11.370936,-12.250798
-6.8980784,5.0997195
6.1849046,-11.856978
6.0050178,7.264829
11.06013,-0.1351161
10.051772,-0.2345103
0.5456898,12.795357
-1.5411226,2.5082169
6.182961,-11.860537
13.287821,20.291496
-9.761311,5.263727
17.686054,4.3467526
11.268979,-17.482899
5.281259,6.4665694
4.6706567,-7.1321435
19.640497,-9.290659
3.3875859,9.054223
6.809123,-5.571119
0.72634655,18.651173
2.7219718,-7.6279855
6.376576,7.074919
0.40186927,18.659151
19.568886,-9.078899
-9.478162,-3.2875497
4.858979,-7.0603914
-9.623559,5.3190694
10.114973,4.150129
8.967642,0.3022625
20.02658,-10.956282
1.1612687,8.638453
-5.4143085,-3.2513402
7.657309,9.392362
3.2709467,10.425768
6.1946173,-11.109363
5.1050706,-19.13927
6.1501603,7.201176
8.930563,0.52835864
8.62498,5.6625466
-10.107671,5.3394623
2.5471947,17.823143
23.124224,0.68696713
22.968884,4.9201827
5.7665663,-4.9815807
6.8323464,-5.57253
19.771925,1.2044511
7.6479573,6.167467
-6.1944356,4.8692384
16.109573,-2.3923857
22.973648,4.9158015
0.19003804,13.784274
8.755323,5.1467605
10.765463,9.823984
-9.542617,-3.3560748
7.474369,8.755158
-1.1705272,3.307958
17.2567,4.441517
7.4986463,6.343923
19.660427,-9.326678
-0.59312767,19.158737
7.5796986,9.61224
3.931499,10.276333
2.552692,-7.563572
17.264536,4.4422293
12.554302,6.410435
-0.3832694,13.511037
17.65115,-4.65048
8.601314,5.521342
12.76156,-12.091264
-0.034319673,12.58909
22.964312,4.9222703
22.967138,4.921541
-6.0332003,-2.654953
-5.7541122,-2.8659413
3.6416013,8.706423
0.6872555,12.682656
6.0129747,7.2611723
22.858042,4.9685774
-2.2746608,3.2256052
10.034109,14.959676
1.0639596,8.721286
4.802652,-7.0427666
22.108894,10.70022
-1.4208753,2.9832802
-9.797998,5.219357
-1.3461515,3.374881
-5.8324165,-2.785779
21.60771,11.433433
5.4996777,-12.835835
26.973593,12.261683
20.147453,-11.667928
23.142262,0.68035
10.75667,-8.25274
22.81019,5.0127344
23.145351,0.6795065
5.2713757,6.4661674
-6.6441927,4.379811
-0.1507363,12.518004
11.279485,-17.496624
12.745181,-12.096892
0.2502264,13.896722
1.097305,8.692077
-1.1591297,-13.392727
-9.851865,0.6230107
8.814066,5.0315657
19.208536,-8.941571
19.827885,-10.092427
19.23853,-8.878703
-2.027355,2.7730622
-6.322346,5.114395
6.613325,0.19703636
-9.639955,5.2396913
22.847338,4.9782443
10.743021,15.361125
-9.6641245,5.316762
9.9971075,14.9289055
7.5896807,9.617515
11.070583,-0.13435821
6.6166606,0.15803006
11.586723,12.920108
17.25087,4.442912
9.834192,-0.20963259
6.7133584,0.40080723
6.615441,0.1883049
17.71034,4.3503065
15.997082,12.963118
6.037034,7.253197
5.261243,-18.879204
10.9204,10.072805
-0.64514303,19.215075
-1.1359873,-0.854479
3.0784855,19.974552
2.0566933,-17.606287
-1.400968,2.424288
-2.2905197,3.1704478
11.391873,-12.256979
-9.5758705,-3.38962
9.901455,14.8295555
7.6354218,9.437148
13.269287,20.303734
22.80808,4.984519
19.745762,1.2054578
13.271121,20.304665
22.78834,4.9985447
-1.2552123,3.3973448
6.806076,-5.5822453
4.3203816,10.487881
-0.09992661,12.507727
-5.406285,-3.7356074
19.57224,-9.104555
0.2294089,8.233493
-6.0351114,-2.7175946
12.02539,14.5476465
2.7258503,-7.6264834
-0.09242768,18.571762
19.739355,1.20569
0.9077039,18.59219
22.843077,4.981346
23.121359,0.70297
2.787567,7.405663
11.16829,13.897363
22.836273,4.9824634
20.99203,-10.000847
5.079878,-19.166965
7.8439803,6.2523932
3.3854163,9.043091
5.5439405,-18.150661
-1.3020285,3.3752823
-9.945752,0.74241465
-7.7592864,12.097256
-0.35990083,13.299773
3.7120528,9.7009115
4.155898,0.897356
13.255262,20.313444
-3.342586,9.278917
21.607952,11.429289
0.26371342,13.882944
-5.9459558,-2.7052085
19.79621,-10.496892
-0.1653513,12.611773
-1.3862239,3.0661132
10.003221,14.940059
-0.39521128,13.407945
-0.0979842,12.529403
4.770715,-7.0483055
-5.454742,-3.8236215
-3.331813,9.284097
19.739605,1.2055209
19.808435,-10.597688
4.2530584,10.477549
5.282834,6.466478
2.8960187,7.4867234
20.857702,-11.536194
-2.2809274,3.2132213
-5.5828786,-3.0620322
-6.935616,5.0963893
21.536242,11.41499
11.8203335,-12.125615
11.389858,-12.269443
12.640382,-4.223037
-1.2674415,-10.940054
14.53484,-3.2382782
21.445635,12.071473
-1.3252729,3.3572052
2.5116847,17.851274
7.5299683,5.8324924
7.434674,5.8955517
2.7702856,7.419335
2.8099358,7.422862
8.977898,4.934256
11.203685,13.874199
-0.096186996,18.573692
8.737559,5.1989546
17.309307,4.4846673
13.134957,-12.154457
-9.438167,4.3225293
5.705124,-18.674986
-2.3418982,3.2481635
6.7161098,0.4040782
-3.357895,9.267474
17.315361,4.4472485
5.0790443,-0.2823433
6.606419,0.19922353
5.106797,-0.29715705
22.315166,5.043218
20.34513,-10.995842
6.042126,7.2497735
-5.7269216,-2.8711596
10.723805,9.996088
-10.440487,1.8283182
22.101418,10.709276
-2.1888711,3.1827116
0.94816595,14.141963
22.320824,5.042211
12.048024,14.560437
5.0965366,-19.146563
2.8109171,7.4165754
2.7328432,-7.630547
22.318567,5.0418797
10.039212,14.952897
7.8121696,6.811353
12.743005,9.976706
19.75334,-11.475019
-2.273046,3.173945
4.637659,10.740032
20.36773,-11.002133
11.97501,-12.125892
5.476726,-18.107145
-8.064449,4.848965
-2.360495,3.2665625
-10.46155,1.8496982
-5.963891,-2.7086117
11.821001,-12.116083
5.722975,-4.9734845
4.6725245,-7.3219695
5.7288017,-4.9925084
5.4951396,-18.097536
12.649881,-4.220366
11.818611,-12.132489
20.035995,-10.962517
-1.278897,3.449748
22.329058,5.037352
12.557277,6.4068537
6.7203026,0.41104323
-0.14995633,12.657998
5.372817,-6.7247443
3.2640998,10.423406
10.752542,-8.194913
-5.9191017,-2.7161632
11.504405,12.847626
-6.7884293,4.4552484
3.5568058,10.389132
-9.6713505,0.40881908
19.560566,-9.116025
9.889148,14.834991
17.707615,4.3698077
20.044666,-11.769175
11.819425,-12.125413
-5.3504424,-3.3247228
20.151493,-11.856084
0.40902317,12.759026
-3.2215357,9.333003
5.2728496,-0.34790012
-1.280204,-0.9834794
6.190342,-11.804937
-6.21245,4.8995023
15.227339,-3.1710937
17.653807,-4.632252
19.821543,-7.894964
5.616792,-12.497586
20.163895,-11.933165
-0.3648099,19.499537
11.147123,13.900423
8.899857,5.0166187
21.443005,12.076891
-6.2590957,4.8410006
-9.561972,5.289351
3.569452,9.8994255
21.56057,11.362793
2.0532618,-17.602837
17.341658,4.462235
6.011997,7.2667627
11.159055,13.936938
5.284726,-18.891771
-0.6475165,19.209808
12.027364,14.552808
5.516671,-18.167719
11.043415,13.881988
20.905317,-9.946929
-6.214082,4.939709
-9.707434,0.4541656
10.106788,15.002439
13.2198105,11.62523
4.608016,-7.130547
13.109174,-12.128006
11.326912,-17.558084
-5.9866605,1.4057751
19.823181,-7.8869295
14.441614,10.389659
-10.440793,1.8281685
-5.1096716,-4.0807695
-0.62437963,19.16873
5.2075887,-12.9374075
2.8727367,7.453602
7.5949817,9.595726
7.637068,9.412835
-5.945408,-2.7105176
-4.883397,-3.9850478
-0.08790155,12.625794
20.173407,-11.922535
12.225124,12.667906
22.263151,5.042941
-6.867802,4.4949
13.124712,-12.148818
11.947149,12.949903
13.118319,-12.142888
4.420759,10.545916
9.140196,4.704366
22.263384,5.0473075
-4.903863,-3.9534483
-9.883405,0.666452
2.7506406,-7.6343246
-0.6341555,19.271399
12.709617,-12.140274
-1.2872854,3.4050367
-10.027572,5.4338512
6.003292,-4.979404
5.696078,-4.9446774
2.7516725,-7.6382546
6.5961127,0.19785331
17.250732,4.466615
2.9752495,19.90912
12.558407,6.40562
7.4831405,6.817053
5.193325,-12.950824
12.025155,14.54303
4.589905,-7.268558
-0.24208042,13.61269
0.5949385,14.3725
-1.2499781,3.3918333
0.9153686,14.103728
0.9346849,18.632822
10.7645645,15.466707
20.191736,-11.938822
21.558123,11.382686
2.137834,19.612576
22.22878,5.0457745
-1.1603255,-13.393868
9.887707,4.1645064
19.79838,-10.574108
13.253964,20.31182
22.230206,5.0433965
5.2685666,-18.881495
0.49111348,12.74641
11.535638,12.83295
7.4441013,9.5005665
5.2760396,-18.865675
-0.14523001,12.531369
11.85612,-12.116351
2.5411003,-7.5151315
-1.2915158,3.3807185
20.690166,-11.300081
21.453688,12.046062
2.0694983,-17.61878
10.35024,-16.18333
23.249853,0.6413056
-4.9248796,-3.9272985
10.348841,-16.181335
12.391263,12.478062
12.055052,12.85423
-7.4869266,3.9830077
2.8810198,7.474858
19.638647,1.2073053
20.753857,-11.491973
12.0205765,14.5347185
4.7826953,-6.959575
-7.414516,3.8881295
10.356521,-16.190926
22.12651,5.0721107
-6.2367525,4.946408
6.198709,-11.756387
2.567356,-7.5385885
9.994609,14.94024
12.63704,-4.235234
21.63225,11.440069
3.0460727,19.94271
0.904218,18.5935
5.0967193,-19.145817
13.121555,-12.133711
-10.098265,5.2142572
20.547712,-11.725556
-8.133805,4.9160733
6.0085545,7.265778
19.89334,-10.892888
-0.22419061,12.606495
11.337345,-17.568462
7.540169,9.572083
2.0477445,-17.597431
14.320086,10.866413
8.998282,4.892383
2.5465505,17.821611
7.635384,6.084189
0.1803195,8.201776
14.554429,10.63945
4.5893793,-7.1298037
22.132475,5.0713496
10.342638,-16.172842
19.821686,-11.505882
-0.47330803,19.097239
5.186538,-12.961586
6.0403194,7.250534
4.165004,0.88949007
6.611744,0.2049043
8.829126,0.6832869
5.0713186,-0.28010124
4.5736346,-7.1448154
7.432257,5.9644384
-5.714674,-2.8992455
7.7502203,6.2546144
21.914263,10.955268
6.197756,-11.768145
-5.8935,1.3138894
11.786864,-12.137938
23.269032,0.6323797
4.763368,-6.931917
-9.690675,5.2486544
4.040313,-7.054453
-9.326719,5.195891
22.120583,5.0729775
7.6297255,6.170003
3.3681622,9.06369
2.86587,7.4618163
2.533392,-7.5130634
3.042394,7.7331758
3.1075482,19.997473
10.355295,-16.188774
10.127925,14.975057
-5.9951873,1.4141958
7.620317,6.200885
6.8232927,-5.566239
13.107563,-12.125134
7.8923483,6.4986453
11.811365,-12.088955
-7.7588787,12.096448
9.864156,14.795519
0.589979,14.178963
11.237793,10.011064
16.030806,12.997018
4.047548,-7.0526414
12.761658,9.974443
7.4153705,5.984048
22.117464,5.0751133
16.01572,12.981455
22.107336,5.0778613
12.805867,-12.04204
7.475331,9.508313
2.7463756,7.3847413
11.778134,9.646201
1.4062761,14.150765
0.91938466,14.125924
0.104857214,12.523557
0.5887666,14.337274
10.869427,10.128126
20.729061,-11.353178
2.2466383,19.707054
-5.3466597,-3.3399546
-6.0250916,-2.6746278
11.216029,14.457643
0.52579176,18.962944
12.840981,-12.044923
9.311617,4.5652494
11.580949,9.4609995
5.7502103,-4.9377346
-8.04821,4.847869
23.278091,0.6290304
5.984049,-4.9638205
0.3072279,12.838539
0.274645,8.265642
2.8696694,7.469907
10.795346,15.418252
-9.7180395,5.3318925
20.648195,-11.44684
11.350391,-17.584232
0.9304818,18.612944
23.322422,0.61234695
-5.903843,1.3242245
9.957536,14.8838215
5.6736116,-4.9373302
-2.3382425,3.242701
5.3900003,-6.72848
12.869339,-12.033261
6.81269,-5.5603266
7.2021594,6.3944454
2.0438046,-17.5933
5.150568,-12.955632
11.811796,-12.085077
20.081629,-11.800026
2.542572,17.826328
12.554682,6.409723
23.32833,0.6101674
22.106903,5.0797815
19.909296,-10.849382
-5.3203993,-3.8905568
0.27491808,13.904642
12.660923,-4.2016525
9.878694,14.809781
2.748274,-7.5945926
19.553082,1.2087421
19.924227,-11.644156
7.8224316,6.656764
10.029836,14.941491
-3.3818135,9.250595
-0.3881598,13.36259
-2.031815,2.798514
22.116148,5.0770946
8.6817255,5.6985216
2.747149,-7.5943303
10.916764,-16.96348
-10.37948,1.7704426
-5.960403,-2.7082977
12.54325,6.4206204
-6.3560805,5.1316395
-10.115363,5.20491
9.96512,4.170771
6.574261,0.23820123
0.90146077,18.59115
-2.2783992,3.1784737
10.748788,-8.178948
21.906267,10.968099
10.745874,15.423386
3.9091303,10.320804
15.217228,10.301616
23.30738,0.61791945
15.421542,-3.1349602
3.7230697,9.166393
1.057158,8.725098
5.13725,-12.962149
22.10399,5.083536
-10.104375,5.2177024
2.545087,17.823248
4.7531595,-6.950627
2.5607283,17.800974
5.9782033,-4.9683027
20.428106,-11.731069
5.049838,-0.267936
10.939545,14.050648
-9.951498,0.74515235
4.6406474,-7.078082
-1.1768581,-0.8922885
5.0552597,-0.27231658
17.5557,4.434429
17.704752,4.4081793
6.7036405,0.42681643
6.604968,0.17050402
-3.3216343,9.291004
17.714176,4.355958
8.8436985,0.70235556
11.360843,10.060763
19.523972,1.2304128
21.892048,10.983813
6.664606,0.20852241
6.8293333,-5.572696
-10.057247,5.374756
17.640131,-4.696401
-5.9795613,-2.7424214
-9.337966,4.1803346
20.70558,-11.403429
17.63848,-4.705892
-6.2161865,4.8734
-5.3606515,-3.29742
10.746762,-8.164127
7.5054417,5.8295555
5.2503915,-18.926718
12.888494,12.058049
2.762388,-7.603362
20.185757,-11.957019
23.683563,0.4949635
-0.5477638,19.093323
12.05232,14.55546
21.82795,11.0749235
19.761993,-11.517919
13.240541,11.831643
15.097799,-6.751326
13.143056,20.372385
10.743724,-8.14998
0.4581169,12.748524
-1.8157538,2.7175734
12.0530205,10.030136
0.9741129,18.659435
8.949135,4.910424
17.690445,4.4119763
10.752625,-8.164402
23.701412,0.47916466
6.639007,0.2691278
23.703016,0.4789251
10.045046,4.158363
19.588486,-9.070601
16.62551,-14.705462
7.597411,9.577674
7.636448,9.376587
7.599592,9.581667
5.308366,6.472782
3.87226,8.349061
5.4926925,-18.087606
11.210702,13.910277
16.038568,13.004793
12.865708,-12.026222
4.7562437,-6.952712
3.739736,10.182448
11.413219,-10.632127
3.7832725,10.168978
11.347071,-17.580711
9.047821,4.8180523
11.833107,-12.035431
-1.1625075,-0.881055
17.730213,4.364304
-3.3359654,9.281122
4.1780825,0.87357134
9.848217,-0.20379975
10.920067,-16.96885
-7.4228916,3.898486
12.873031,-12.016164
-0.3573731,13.549313
16.671093,-14.751295
11.094959,-0.08892141
20.206554,-11.831356
10.522314,14.214324
7.478329,6.425505
4.6302457,-7.0780754
10.707277,-8.008282
7.6321397,5.7909417
-5.7182784,-3.8360965
-10.3583,1.7476138
13.083853,-12.062392
19.483536,1.2155769
15.099989,-6.749413
15.100081,-6.7493625
8.781072,5.0815487
-0.6385585,19.233667
15.100463,-6.7492743
4.5408297,-7.1304126
3.8942559,10.277559
10.700508,-7.9643264
2.873793,7.470329
13.989114,11.157235
19.804462,-10.578713
-9.50048,-3.3109665
5.1321793,-12.953826
0.39361906,14.062479
4.331024,10.499926
11.43181,-10.629155
-7.7615004,12.099435
3.5908906,8.739153
-1.1677403,-13.402252
11.8834915,10.0241585
19.755686,-11.502041
-2.2826467,3.225647
10.138833,15.070515
10.285862,4.147896
-3.3471687,9.271822
10.70922,-8.002378
10.709134,-8.0024185
-7.416188,3.8925352
-9.611657,5.2572994
11.42753,-10.63048
10.657558,-16.560352
4.588154,-7.044262
-1.2840356,-10.92394
3.014051,19.928848
3.0188448,19.92986
5.1255255,-12.949508
4.654122,10.739344
2.7639608,-7.564793
-1.3473049,3.3578022
-6.3445034,5.135393
15.102259,-6.7473774
5.972635,-4.9554195
6.235767,-11.741409
5.603753,-4.8973045
15.103633,-6.7459903
2.053946,-17.603512
2.5331292,-7.512494
23.738901,0.4627524
11.438106,-10.628422
2.7321868,7.371273
7.593817,9.578282
5.3000007,6.466009
-9.932872,0.7254927
-10.438221,1.8263477
-7.001427,4.6866918
4.206584,10.435515
4.57561,-7.0779605
19.471209,1.217524
11.849922,-11.995533
5.052926,-0.24891846
8.807401,5.236048
11.881762,10.014205
5.280943,-18.886686
7.47048,5.830808
9.817756,4.2424836
8.965567,0.47455254
10.345859,15.137504
6.028335,7.249175
7.539868,9.564228
17.70888,4.415399
15.117974,-6.7327356
-1.1993039,-0.91270435
6.6148973,0.1903709
4.162835,0.8908752
5.2812533,-0.33281565
17.736485,4.3670583
23.75572,0.45446217
-8.057909,4.8440247
-0.65099984,19.22994
15.152957,-6.698864
7.4205036,6.787523
4.6020126,-7.0747724
-10.087589,5.1921883
11.366298,-17.605093
-9.575053,5.2330017
-6.8069344,4.986893
20.038788,-11.771596
10.912047,-16.956572
12.932724,-11.96141
7.406835,8.374872
19.46567,1.2171211
-8.131695,4.898529
-0.29391217,13.606096
5.644411,-4.9148016
19.229586,-8.925402
4.454198,-7.1146345
15.222777,10.30026
19.782322,-10.328268
5.305031,6.462769
2.7129693,7.3343487
17.644993,4.426504
8.836754,0.6770357
-9.680238,0.41481084
-6.5547776,4.4195843
21.862808,11.038556
-6.7466006,4.3354135
3.0407677,19.940323
-5.9424677,-2.7126203
18.28286,5.034822
2.51686,-7.4968123
20.835539,-11.51243
